ds,y,residuals
2016-04-05 08:00:00,67480.5,-1614.1875
2016-04-05 09:00:00,67483.5,-3289.078125
2016-04-05 10:00:00,68360.75,-3578.5078125
2016-04-05 11:00:00,69548.0,-1625.5625
2016-04-05 12:00:00,68780.5,-1076.5625
2016-04-05 13:00:00,67873.5,-439.359375
2016-04-05 14:00:00,66669.75,-1437.921875
2016-04-05 15:00:00,65682.75,-1702.4296875
2016-04-05 16:00:00,64496.75,-2145.484375
2016-04-05 17:00:00,64234.25,-1391.96875
2016-04-05 18:00:00,64452.25,-1240.96875
2016-04-05 19:00:00,64765.75,-862.8203125
2016-04-05 20:00:00,64569.25,-1594.3203125
2016-04-05 21:00:00,61199.0,-2430.78125
2016-04-05 22:00:00,57323.25,-1900.03125
2016-04-05 23:00:00,52484.5,-1639.58984375
2016-04-06 00:00:00,48789.5,-2083.421875
2016-04-06 01:00:00,46879.25,-2385.41796875
2016-04-06 02:00:00,45795.0,-1450.59765625
2016-04-06 03:00:00,46426.5,700.02734375
2016-04-06 04:00:00,48022.5,3445.5703125
2016-04-06 05:00:00,51836.0,4025.0859375
2016-04-06 06:00:00,60464.25,6277.41796875
2016-04-06 07:00:00,65730.0,4291.1953125
2016-04-06 08:00:00,68278.25,388.875
2016-04-06 09:00:00,68772.5,-3031.71875
2016-04-06 10:00:00,69912.75,-5212.28125
2016-04-06 11:00:00,70920.75,-4023.25
2016-04-06 12:00:00,70211.5,-3790.4609375
2016-04-06 13:00:00,69922.5,87.59375
2016-04-06 14:00:00,67620.25,-439.234375
2016-04-06 15:00:00,66563.75,-1517.2578125
2016-04-06 16:00:00,65478.75,52.4453125
2016-04-06 17:00:00,65294.0,196.015625
2016-04-06 18:00:00,65299.75,365.515625
2016-04-06 19:00:00,65175.75,-647.46875
2016-04-06 20:00:00,65450.0,-692.890625
2016-04-06 21:00:00,62177.5,-1574.07421875
2016-04-06 22:00:00,58340.0,-3513.48828125
2016-04-06 23:00:00,53178.75,-3445.37890625
2016-04-07 00:00:00,49463.0,488.29296875
2016-04-07 01:00:00,47197.0,-315.578125
2016-04-07 02:00:00,46103.0,-1129.3046875
2016-04-07 03:00:00,46770.5,1573.54296875
2016-04-07 04:00:00,48538.75,299.96875
2016-04-07 05:00:00,52047.75,-186.734375
2016-04-07 06:00:00,59852.75,2762.0234375
2016-04-07 07:00:00,65077.25,172.61328125
2016-04-07 08:00:00,67855.25,-968.765625
2016-04-07 09:00:00,68584.25,-442.046875
2016-04-07 10:00:00,70146.25,411.1875
2016-04-07 11:00:00,71057.0,-266.546875
2016-04-07 12:00:00,70303.75,-514.296875
2016-04-07 13:00:00,69868.75,1281.8125
2016-04-07 14:00:00,68851.0,413.578125
2016-04-07 15:00:00,67349.5,-918.0859375
2016-04-07 16:00:00,65628.75,-325.2109375
2016-04-07 17:00:00,64826.25,117.6953125
2016-04-07 18:00:00,64401.5,-475.84375
2016-04-07 19:00:00,64041.5,-977.5546875
2016-04-07 20:00:00,63993.0,1189.9140625
2016-04-07 21:00:00,61279.0,-438.0546875
2016-04-07 22:00:00,57826.0,212.1484375
2016-04-07 23:00:00,53133.0,-626.19921875
2016-04-08 00:00:00,49264.0,227.77734375
2016-04-08 01:00:00,47194.75,773.4296875
2016-04-08 02:00:00,46297.5,-330.4375
2016-04-08 03:00:00,46844.0,953.94140625
2016-04-08 04:00:00,48462.75,1261.0546875
2016-04-08 05:00:00,52300.75,676.13671875
2016-04-08 06:00:00,60336.75,3744.8203125
2016-04-08 07:00:00,65442.0,711.07421875
2016-04-08 08:00:00,67590.75,176.09375
2016-04-08 09:00:00,67772.5,-668.25
2016-04-08 10:00:00,68497.5,-423.7109375
2016-04-08 11:00:00,69539.25,1626.4609375
2016-04-08 12:00:00,68792.75,-241.75
2016-04-08 13:00:00,67213.5,784.0078125
2016-04-08 14:00:00,65211.25,218.89453125
2016-04-08 15:00:00,63694.25,27.625
2016-04-08 16:00:00,62287.75,845.796875
2016-04-08 17:00:00,61921.75,703.0078125
2016-04-08 18:00:00,61736.75,79.3515625
2016-04-08 19:00:00,61386.75,221.0859375
2016-04-08 20:00:00,61151.25,1004.0234375
2016-04-08 21:00:00,58574.0,809.4765625
2016-04-08 22:00:00,54990.0,171.68359375
2016-04-08 23:00:00,50739.25,645.9296875
